18:34:11.739892,59402
18:34:22.402514,59409
18:34:22.657350,59413
18:34:23.107683,59414
18:34:28.688510,59414
18:34:29.453472,59413
18:34:30.187330,59412
18:34:30.951798,59414
18:36:03.286416,2047
18:36:03.554670,2047
18:36:04.003112,2047
18:36:04.588700,2047
18:36:05.084006,2047
18:36:10.439335,2047
18:36:10.665588,4605
18:36:11.159367,3946
18:36:16.606241,2090
18:36:16.829746,24197
18:36:17.282790,19060
18:36:17.806020,31483
18:36:18.315934,40157
18:36:18.810084,5282
18:36:19.277611,2085
18:36:19.800089,2089
18:36:20.281967,2402
18:36:20.792567,2239
18:36:21.271736,2512
18:36:21.810301,2594
18:36:22.321049,4086
18:36:22.801464,37342
18:36:23.297725,44503
18:36:23.778046,40315
18:36:29.340632,37030
18:36:29.610446,2374
18:36:35.055285,2612
18:36:35.325056,2737
18:36:40.696155,2289
18:36:40.891025,40326
18:36:41.373039,40666
18:36:41.926443,12442
18:36:42.422030,59520
18:36:42.917571,59519
18:36:43.368836,59520
18:36:48.916019,59522
18:36:49.231585,50949
18:36:49.698437,54037
18:36:50.119649,55971
18:36:50.656829,41703
18:36:51.151821,51582
18:36:51.632792,32133
18:36:52.112579,24691
18:36:52.625447,9823
18:36:53.148334,48444
18:36:53.642519,48581
18:36:54.168323,49013
18:36:54.634306,20382
18:36:55.115233,2047
18:36:55.652761,2047
18:37:01.084776,2148
18:37:01.265025,59521
18:37:01.788666,55805
18:37:02.255005,58281
18:37:02.763100,44469
18:37:03.260210,44603
18:37:03.755756,24154
18:37:04.294936,11074
18:37:04.802873,14087
18:37:05.285637,49726
18:37:05.765039,59521
18:37:06.290001,59520
18:37:06.872962,59521
18:37:07.367643,59523
18:37:07.862018,59522
18:37:08.285187,44397
18:37:08.751395,59522
18:37:09.290819,59521
18:37:09.784654,59521
18:37:10.251697,59521
18:37:15.725055,59521
18:37:15.905519,55252
18:37:16.401167,59520
18:37:16.896044,59520
18:37:17.432812,59520
18:37:17.928878,59520
18:37:23.376212,59520
18:37:23.599501,59520
18:37:24.066913,59521
18:37:24.559749,59520
18:37:25.085776,59520
18:37:30.515383,59520
18:37:30.707018,59520
18:37:31.190155,59520
18:37:36.859233,59521
18:37:37.608596,59521
18:37:38.359612,59520
18:37:39.126452,59520
18:37:39.860146,59520
18:37:40.611377,59520
18:37:41.375284,59520
18:37:42.110199,59520
18:37:42.860386,59520
18:37:43.610107,59520
18:37:44.358559,59520
18:39:40.826874,59517
18:39:41.035812,59516
18:39:41.545138,59517
18:39:42.041392,59516
18:39:42.535432,59517
18:39:43.030273,59515
18:39:43.525205,59516
18:39:44.020040,59516
18:39:44.530761,59516
18:39:45.099871,59516
18:39:45.551493,59516
18:39:46.045720,59516
18:39:46.541332,59516
18:39:51.999756,59516
18:39:52.226517,59518
18:39:52.840582,59518
18:39:53.336183,59517
18:39:58.690185,59515
18:39:58.914163,59514
18:40:04.405929,59513
18:40:04.689172,59520
18:40:05.184531,59519
18:40:05.709945,59520
18:40:06.204641,59520
18:40:06.700836,59520
18:40:07.194206,59520
18:40:07.690762,59520
18:40:08.183925,59524
18:40:08.634838,59523
18:40:09.189812,59527
18:40:09.729023,59528
18:40:10.134463,59522
18:40:10.629722,59522
18:40:11.155109,59521
18:40:11.709562,59522
18:40:12.204040,59521
18:40:12.639127,59516
18:40:18.128871,59519
18:40:18.413909,59496
18:40:18.867247,59491
18:40:19.360021,59491
18:40:19.854845,59488
18:40:20.380394,59502
18:40:20.874667,59498
18:40:21.369709,59510
18:40:21.866113,59521
18:40:22.359225,59521
18:40:22.854649,59521
18:40:28.313970,59521
18:40:28.539682,59520
18:40:29.035067,59520
18:40:29.529120,59520
18:40:30.053907,59520
18:40:30.550642,59520
18:40:31.044657,59520
18:40:31.539649,59520
18:40:32.034615,59520
18:40:32.529950,59520
18:40:33.025376,59520
18:40:33.535617,59520
18:40:34.030022,59520
18:40:34.525332,59520
18:40:35.050729,59520
18:40:35.544614,59520
18:40:36.038835,59520
18:40:36.533924,59481
18:40:37.029748,59452
18:40:37.525195,59471
18:40:38.035146,50564
18:40:57.328996,59498
18:40:58.304341,59490
18:40:59.325422,59499
18:41:05.278975,59505
18:41:05.504761,59507
18:41:06.450781,59498
18:41:12.428900,59509
18:41:12.609656,59504
18:41:13.627184,59504
18:41:14.604323,59501
18:41:15.594190,59509
18:41:16.644486,59487
18:41:17.604080,59499
18:41:18.594049,59493
18:41:19.614052,59498
18:41:20.646736,59491
18:41:21.594100,59498
18:41:22.626692,59503
18:41:23.631980,59500
18:41:24.621348,59506
18:41:25.627488,59504
18:41:26.647575,59489
18:41:27.637140,59495
18:41:28.674631,59477
18:41:29.676859,59518
18:41:30.667403,59494
18:41:31.686539,59513
18:41:32.676665,59510
18:41:33.666918,59513
18:41:34.718388,59499
18:41:35.708532,59501
18:41:36.728271,59508
18:41:37.628530,59505
18:41:38.616379,59504
18:41:39.622038,59507
18:41:45.591519,59498
18:41:45.863478,59501
18:41:46.807887,59502
18:41:52.737442,59493
18:41:52.961861,34009
18:41:53.906410,6837
18:41:54.912545,10105
18:41:55.960513,3924
18:41:56.978768,6204
18:41:58.031741,7785
18:41:58.930773,14299
18:42:00.010196,25986
18:42:01.029727,26206
18:42:02.018991,30874
18:42:03.057463,35497
18:42:03.954401,35723
18:42:05.034622,32807
18:42:05.935209,33824
18:42:06.938949,34002
18:42:07.930259,36057
18:42:08.963908,35784
18:42:09.940243,46050
18:42:11.020482,59505
18:42:11.935939,59502
18:42:12.954499,59500
18:42:18.894544,59490
18:42:19.210332,59479
18:42:20.109217,59462
18:42:21.189223,59476
18:42:22.089627,59479
18:42:23.096007,59471
18:42:24.113738,59473
18:42:25.104215,59482
18:42:26.096191,59467
18:42:27.101316,59474
18:42:28.118440,59472
18:42:29.108990,59478
18:42:30.072322,59478
18:42:31.062330,59485
18:42:32.066901,59470
18:42:33.072036,59493
18:42:34.105861,59518
18:42:35.096008,59518
18:42:36.099686,59519
18:42:37.088510,59519
18:42:43.059165,59518
18:42:43.287378,59501
18:42:44.274917,49614
18:42:45.263681,59500
18:42:46.255469,59461
18:42:47.259425,59458
18:42:48.279241,59477
18:42:49.270078,59481
18:42:50.259240,59486
18:42:51.353782,55097
18:42:52.255003,59469
18:42:53.274142,59472
18:42:54.371039,59474
18:43:11.477557,59464
18:43:12.466823,59520
18:43:13.470888,59472
18:43:14.477820,59474
18:43:15.495629,59520
18:43:16.501687,59472
18:43:17.478432,59466
18:43:18.511484,59472
18:43:19.473238,59520
18:43:20.505127,59474
18:43:21.481976,59476
18:43:22.473522,59476
18:43:23.506912,59464
18:43:24.467817,59520
18:43:25.501043,59520
18:43:26.459987,59472
18:43:27.495400,59520
18:43:28.502468,59472
18:43:29.465107,59520
18:43:30.466569,59474
18:43:31.474585,59476
18:43:32.464253,59458
18:43:33.469495,59520
18:43:34.472490,59520
18:43:35.460876,59472
18:43:36.467448,59520
18:43:37.486477,59432
18:43:38.463147,59428
18:43:39.469241,59520
18:43:40.471560,59434
18:43:41.530297,59464
18:43:42.466351,59520
18:43:43.487035,59434
18:43:44.476292,59460
18:43:45.496421,48352
18:43:47.522040,19455
18:43:48.586277,11519
18:43:49.487934,14762
18:43:50.490504,10239
18:43:51.600629,15577
18:43:52.500840,18431
18:43:53.490512,17407
18:44:10.895488,59456
18:44:11.387349,59520
18:44:11.883359,59520
18:44:12.392640,59520
18:44:12.917987,59520
18:44:13.383191,59520
18:44:13.909108,59476
18:44:14.390651,59520
18:44:14.884093,59520
18:44:15.438961,59520
18:44:15.904210,59520
18:44:16.384867,59520
18:44:16.895670,59520
18:44:17.387966,59432
18:44:17.912919,59432
18:44:18.408614,59433
18:44:18.889050,59464
18:44:19.386059,59520
18:44:19.924078,59520
18:44:20.539181,59476
18:44:21.034420,59472
18:44:21.438853,59520
18:44:21.933249,59464
18:44:22.472260,59472
18:44:22.938971,59465
18:44:23.419070,59466
18:44:23.928983,59520
18:44:24.453609,59472
18:44:24.964007,59520
18:44:25.458184,59520
18:44:25.938271,59480
18:44:26.448342,59456
18:44:26.988447,59456
18:44:27.423841,59444
18:44:28.008821,59472
18:44:28.503089,59520
18:44:29.417979,59474
18:44:30.034223,59445
18:44:30.528147,59462
18:44:31.023371,14076
18:44:31.429031,2047
18:44:31.878300,59432
18:44:32.417961,31539
18:44:32.914227,24703
18:44:33.408396,2279
18:44:33.889148,3807
18:44:34.399560,59446
18:44:34.924591,59520
18:44:35.418499,59440
18:44:35.882114,59413
18:44:36.379543,53376
18:44:36.917435,37997
18:44:38.389837,38178
18:44:38.884087,54602
18:44:39.377094,45234
18:44:39.887582,48842
18:44:40.384774,53888
18:44:40.907993,45907
18:44:42.378821,54144
18:44:42.887311,59222
18:44:43.385397,46032
18:44:43.877222,55044
18:44:44.390894,54271
18:44:44.885320,52746
18:44:46.415356,47754
18:44:46.922516,52496
18:44:47.402840,53076
18:44:47.913531,50906
18:44:48.407807,54816
18:44:48.903485,46079
18:44:49.428462,56314
18:44:49.923508,48784
18:44:50.417525,50900
18:44:51.407181,43929
18:44:51.902478,29695
18:45:08.601844,7410
18:45:09.095247,8191
18:45:09.590505,7565
18:45:10.130008,8190
18:45:10.596886,9215
18:45:11.090077,9089
18:45:11.645305,8191
18:45:12.095479,9594
18:45:12.635090,9774
18:45:13.099214,9392
18:45:13.596749,9660
18:45:14.090265,9215
18:45:14.660376,11047
18:45:15.096988,10437
18:45:15.710794,9344
18:45:16.250498,10239
18:45:16.624777,8191
18:45:17.120043,8191
18:45:17.643916,8191
18:45:18.230161,8089
18:45:18.634914,8930
18:45:19.129208,10899
18:45:19.624958,11172
18:45:20.119223,11385
18:45:20.629069,14299
18:45:21.124046,9078
18:45:21.620503,10210
18:45:22.143946,38846
18:45:36.474978,59509
18:45:36.970352,59512
18:45:37.464391,59512
18:45:37.973614,59512
18:45:38.469702,59512
18:45:38.962357,59512
18:45:39.472435,59514
18:45:39.969707,59512
18:45:40.462218,59513
18:45:41.003225,59511
18:45:41.483435,59511
18:45:41.992427,59510
18:45:42.473515,59513
18:45:42.970548,59507
18:45:43.492928,59511
18:45:44.003653,59509
18:45:44.497083,59512
18:45:44.963561,59513
18:45:45.488178,59506
18:45:45.998237,59512
18:45:46.480335,59512
18:45:47.018320,59507
18:45:47.512871,59510
18:45:47.980542,59512
18:45:48.502883,59510
18:45:48.997931,59511
18:45:49.464571,59511
18:45:49.987187,59512
18:45:50.498536,59514
18:45:50.991691,59518
18:45:51.488048,59517
18:45:51.968147,59512
18:45:52.507208,59520
18:45:53.002300,59510
18:45:53.498466,59517
18:45:53.964273,59512
18:45:54.591119,40730
18:45:55.086019,2047
18:45:55.580862,2047
18:45:56.121089,2047
18:45:56.497771,2047
18:45:56.992298,2047
18:45:57.607094,2047
18:45:58.086984,2047
18:45:58.463598,2047
18:45:58.959595,2430
18:45:59.483590,12287
18:45:59.994397,59506
18:46:00.458438,59497
18:46:00.968887,59498
18:46:01.465493,59492
18:46:01.959384,59480
18:46:02.499300,59517
18:46:02.994344,59492
18:46:03.460036,43501
18:46:03.969782,59492
18:46:04.466393,59510
18:46:05.019558,36556
18:46:05.484753,59513
18:46:05.964441,59520
18:46:06.461276,59507
18:46:06.968069,5374
18:46:07.494612,2047
18:46:07.960640,2047
18:46:08.469391,2303
18:46:08.966748,45530
18:46:09.489199,59513
18:46:09.986029,21010
18:46:10.478392,2047
18:46:10.972698,2047
18:46:11.498163,2047
18:46:11.965279,59518
18:46:12.473390,59520
18:46:12.971238,59520
18:46:13.479696,59520
18:46:13.974974,59520
18:46:14.456449,59520
18:46:15.039072,59518
18:46:15.536078,59520
18:46:16.013539,59511
18:46:16.553350,59520
18:46:17.048666,59519
18:46:17.546104,59503
18:46:18.053250,59510
18:46:18.488981,59511
18:46:19.044177,56417
18:46:19.568227,40861
18:46:20.063933,46374
18:46:20.557482,59516
18:46:21.007486,35732
18:46:21.565241,59455
18:46:22.057953,59519
18:46:22.538704,59510
18:46:22.990091,59508
18:46:23.457022,59499
18:46:23.996966,59498
18:46:24.505681,59504
19:06:55.196047,59460
19:06:55.691850,59445
19:06:56.230033,28793
19:15:23.143920,59505
19:15:23.637315,59499
19:15:24.148828,59505
19:15:24.669746,59505
19:15:25.137724,59463
19:15:25.630891,59466
19:15:26.140917,59459
19:15:26.635481,59457
19:15:27.160481,59466
19:15:27.642394,59486
19:15:28.633314,59444
19:15:29.143304,59422
19:15:29.666130,35933
19:15:30.145392,7167
14:03:51.650571,59421
14:03:52.127929,59431
14:03:52.639578,59443
14:03:53.133412,59433
14:03:53.629600,59427
14:03:54.123160,59423
14:03:54.633394,59420
14:03:55.140896,59418
14:03:55.622181,59412
14:03:56.132257,59411
14:03:56.626600,59412
14:03:57.121703,59411
14:03:57.631313,59412
14:03:58.128905,59412
14:03:58.623356,59411
14:03:59.131625,59412
14:03:59.628750,59412
14:04:00.122688,59412
14:04:00.633929,59411
14:04:01.127473,59410
14:04:01.624458,59412
14:04:02.131378,59411
14:04:02.626344,59412
14:04:03.123582,59411
14:04:03.633633,59412
14:04:04.128128,59413
14:04:04.624878,59413
14:04:05.133973,59415
14:04:05.628847,59419
14:04:06.123218,59415
14:04:24.575351,59423
14:04:25.068062,59425
14:04:25.577971,59424
14:04:26.072646,59423
14:04:26.569017,59423
14:04:27.077617,59421
14:04:27.572630,59420
14:04:28.083041,59418
14:04:28.608257,59416
14:04:29.072831,59413
14:04:29.568157,59413
14:04:30.078382,59414
14:04:30.572685,59414
14:04:31.068860,59413
14:04:31.577600,59424
14:04:32.072657,39555
14:04:32.568974,59423
14:04:33.062713,2047
14:04:33.572714,2047
14:04:34.068973,59431
14:04:34.562969,20654
14:04:35.072573,2047
14:04:35.568776,32763
14:04:36.062588,2047
14:04:36.587812,2047
14:04:37.067758,2047
14:04:37.562879,2047
14:04:38.073752,59438
14:04:38.567817,59437
14:04:39.077669,59437
14:04:39.573933,59425
14:04:40.082589,34124
14:04:40.578060,2047
14:04:41.074088,2047
14:04:41.567866,52275
14:04:42.062799,39757
14:04:42.572889,51007
14:04:43.068518,59432
14:04:43.563041,59433
14:04:44.074142,59433
14:04:44.582679,59433
14:04:45.062690,59432
14:04:45.573227,59433
14:04:46.069022,59433
14:04:46.562593,59434
14:04:47.072891,59434
14:04:47.567964,59433
14:04:48.093015,59432
14:04:48.572729,59434
14:04:49.069168,59432
14:04:49.563061,59433
14:04:50.072825,59434
14:04:50.570306,59432
14:04:51.065366,59435
14:04:51.573001,59440
14:04:52.067606,59442
14:04:52.563119,59433
14:04:53.057973,59442
14:04:53.567787,59446
14:04:54.062675,38109
14:04:54.557885,19228
14:04:55.068765,59446
14:04:55.562692,59444
14:04:56.057863,59442
14:04:56.584121,59444
14:04:57.062869,59447
14:04:57.557986,59442
14:04:58.082952,59443
14:04:58.562899,59442
14:04:59.060342,59440
14:04:59.567957,59439
14:05:00.095705,59440
14:05:00.557892,59437
14:05:01.083949,59437
14:05:01.563026,59434
14:05:02.058046,59433
14:05:02.583791,59432
14:05:03.062936,59431
14:05:03.557691,59430
14:05:04.082660,59433
14:05:04.562748,59431
14:05:05.057694,59431
14:05:05.567734,59432
14:05:06.062986,59431
14:05:06.559042,59432
14:05:07.067633,59432
14:05:07.562826,59431
14:05:08.057875,59433
14:05:08.567895,59433
14:05:09.062857,59434
14:05:09.557900,59435
14:05:10.067908,59436
14:05:10.562866,59437
14:05:11.059011,59437
14:05:11.582963,59439
14:05:12.062658,59441
14:05:12.558885,59443
14:05:13.053119,59445
14:05:13.562867,59445
14:05:14.073900,59445
14:05:14.552711,59445
14:05:15.062596,59447
14:05:15.557812,59445
14:05:16.052677,59446
14:05:16.562635,59449
14:05:17.057845,59444
14:05:17.552637,59448
14:05:18.062566,59441
14:05:18.557798,59438
14:05:19.052801,59437
14:05:19.562587,59435
14:05:20.058895,59438
14:05:20.552947,59437
14:05:21.062882,59434
14:05:21.557889,59434
14:05:22.068435,59434
14:05:22.562832,59436
14:05:23.087636,59434
14:05:23.552827,59435
14:05:24.062802,59436
14:05:24.558665,59434
14:05:25.054481,59434
14:05:25.562597,59435
14:05:26.057573,59434
14:05:26.552597,59434
14:05:27.062634,59434
14:05:27.572977,59435
14:05:28.052692,59434
14:05:28.563760,59434
14:05:29.057804,59434
14:05:29.552629,59434
14:05:30.062787,59436
14:05:30.573727,59436
14:05:31.052657,59434
14:05:31.577606,59436
14:05:32.073679,59434
14:05:32.552706,59435
14:05:33.047623,59436
14:05:33.557759,59436
14:05:34.052899,59434
14:05:34.547762,59435
14:05:35.057584,59436
14:05:35.552604,59436
14:05:36.047727,59436
14:05:36.572909,59435
14:05:37.052704,59436
14:05:37.547668,59435
14:05:38.072497,59436
14:05:38.555235,59436
14:05:39.050379,59435
14:05:39.558997,59435
14:05:40.052620,59436
14:05:40.547785,59435
14:05:41.059037,59436
14:05:41.552644,59435
14:05:42.047736,59436
14:05:42.560465,59436
14:05:43.052903,59436
14:05:43.547613,59436
14:05:44.057967,59437
14:05:44.552615,59436
14:05:45.047627,59436
14:05:45.573969,59436
14:05:46.052576,59434
14:05:46.547682,59435
14:05:47.057835,59436
14:05:47.552581,59435
14:05:48.047624,59434
14:05:48.557828,59435
14:05:49.052667,59435
14:05:49.547677,59435
14:05:50.059068,59435
14:05:50.552828,59437
14:05:51.047549,59437
14:05:51.560580,59439
14:05:52.052605,59442
14:05:52.550229,59445
14:05:53.042882,59447
14:05:53.552577,59448
14:05:54.047655,59448
14:05:54.543952,59447
14:05:55.052582,59447
14:05:55.550226,59446
14:05:56.043909,59445
14:05:56.552560,59444
14:05:57.047551,59444
14:05:57.543530,59444
14:05:58.070204,59442
14:05:58.547549,59440
14:05:59.042844,59440
14:05:59.553667,59440
14:06:00.047565,59440
14:06:00.545500,35548
14:06:01.055231,59440
14:06:01.547586,59439
14:06:02.043919,59439
14:06:02.555212,59439
14:06:03.047716,59439
14:06:03.545676,59436
14:06:04.055218,59437
14:06:04.550352,59437
14:06:05.045559,59437
14:06:05.555201,59437
14:06:06.047820,59437
14:06:06.545466,59436
14:06:07.052655,59436
14:06:07.547700,59436
14:06:08.044027,59435
14:06:08.555183,59436
14:06:09.047799,59437
14:06:09.543830,59437
14:06:10.052603,59436
14:06:10.547781,59436
14:06:11.043936,59435
14:06:11.553639,59435
14:06:12.047516,59435
14:06:12.545531,59434
14:06:13.038787,59435
14:06:13.565347,59435
14:06:14.058891,59434
14:06:14.540183,59434
14:06:15.047726,59434
14:06:15.543812,59435
14:06:16.040359,59433
14:06:16.550312,59434
14:06:17.042884,59436
14:06:17.552640,59435
14:06:18.047646,59435
14:06:18.545490,59435
14:06:19.040255,59435
14:06:19.550302,59435
14:06:20.042855,59435
14:06:20.540243,59436
14:06:21.047628,59435
14:06:21.545571,59435
14:06:22.038805,59435
14:06:22.550326,59438
14:06:23.044044,59436
14:06:23.538785,59436
14:06:24.047724,59436
14:06:24.545607,59436
14:06:25.037618,59437
14:06:25.565318,59437
14:06:26.058729,59440
14:06:26.540628,59437
14:06:27.047616,59435
14:06:27.543807,59435
14:06:28.038696,59435
14:06:28.547645,59435
14:06:29.043779,59435
14:06:29.537656,59437
14:06:30.047671,59433
14:06:30.542959,59438
14:06:31.037643,59437
14:06:31.547647,59436
14:06:32.042814,59437
14:06:32.567479,59436
14:06:33.033044,59438
14:06:33.544225,59438
14:06:34.052635,59439
14:06:34.533720,59440
14:06:35.042733,59440
14:06:35.538768,59441
14:06:36.032611,59441
14:06:36.544016,59441
14:06:37.037770,59441
14:06:37.534051,59442
14:06:38.059101,59443
14:06:38.538641,59443
14:06:39.033886,59451
14:06:39.543869,59431
14:06:40.037833,59443
14:06:40.535290,59443
14:06:41.042917,59451
14:06:41.537632,59447
14:06:42.033770,59448
14:06:42.558609,59449
14:06:43.040286,59448
14:06:43.535270,59445
14:06:44.043910,59449
14:06:44.538783,59448
14:06:45.032839,59447
14:06:45.544087,59450
14:06:46.037658,59450
14:06:46.535272,59450
14:06:47.042851,59450
14:06:47.540408,59450
14:06:48.033724,59450
14:06:48.543327,59450
14:06:49.038783,59453
14:06:49.534613,59451
14:06:50.057584,59453
14:06:50.538408,59451
14:06:51.032741,59451
14:06:51.542803,59450
14:06:52.038664,59451
14:06:52.535202,59452
14:06:53.028817,59450
14:06:53.540316,59451
14:06:54.033750,59452
14:06:54.530588,59451
14:06:55.038817,59450
14:06:55.533312,59449
14:06:56.029112,59452
14:06:56.538707,59450
14:06:57.033792,59450
14:06:57.528847,59451
14:06:58.038650,59451
14:06:58.534052,59451
14:06:59.028883,59450
14:06:59.555282,59450
14:07:00.034042,59451
14:07:00.530644,59452
14:07:01.039019,59450
14:07:01.532973,59450
14:07:02.028855,59451
14:07:02.537597,59451
14:07:03.035224,59451
14:07:03.528601,59451
14:07:04.040308,59450
14:07:04.535355,59451
14:07:05.028787,59450
14:07:05.553449,59450
14:07:06.032672,59449
14:07:06.530225,59452
14:07:07.053513,59451
14:07:07.533753,59450
14:07:08.028948,59450
14:07:08.538744,59451
14:07:09.047657,59451
14:07:09.528868,59450
14:07:10.038747,59451
14:07:10.535328,59450
14:07:11.028603,59445
14:07:11.540211,59452
14:07:12.033725,59451
14:07:12.530366,59450
14:07:13.023822,59450
14:07:13.535247,59451
14:07:14.030640,59450
14:07:14.523664,59446
14:07:15.033834,59452
14:07:15.528623,59450
14:07:16.022864,59450
14:07:16.532916,59451
14:07:17.027917,59450
14:07:17.523688,59451
14:07:18.033745,59450
14:07:18.528537,59451
14:07:19.038992,59452
14:07:19.548659,59451
14:07:20.028707,59450
14:07:20.524061,59452
14:07:21.033681,59451
14:07:21.530403,59451
14:07:22.022649,59451
14:07:22.535224,59453
14:07:23.028954,59452
14:07:23.538749,59451
14:07:24.033754,59452
14:07:24.528802,59451
14:07:25.023909,59450
14:07:25.533802,59451
14:07:26.028950,59449
14:07:26.523649,59446
14:07:27.035145,59445
14:07:27.528534,59444
14:07:28.025243,59442
14:07:28.534064,59440
14:07:29.028984,59440
14:07:29.525334,59440
14:07:30.035251,59438
14:07:30.529061,59438
14:07:31.023797,59439
14:07:31.533765,59438
14:07:32.029071,59438
14:07:32.523663,59439
14:07:33.017914,59439
14:07:33.545405,59438
14:07:34.025243,59438
14:07:34.520303,59438
14:07:35.030672,59437
14:07:35.539092,59437
14:07:36.018698,59437
14:07:36.529170,59438
14:07:37.025188,59438
14:07:37.520406,59441
14:07:38.029086,59439
14:07:38.523650,59438
14:07:39.020380,59438
14:07:39.530691,59438
14:07:40.023725,59437
14:07:40.520337,59438
14:07:41.029033,59438
14:07:41.523822,59438
14:07:42.017759,59438
14:07:42.530839,59438
14:07:43.025467,59439
14:07:43.533693,59437
14:07:44.030537,59439
14:07:44.524405,59438
14:07:45.020438,59438
14:07:45.543971,59438
14:07:46.023672,59439
14:07:46.520327,59438
14:07:47.029013,59437
14:07:47.537780,59438
14:07:48.017765,59439
14:07:48.530632,59439
14:07:49.025311,59438
14:07:49.520271,59438
14:07:50.030676,59439
14:07:50.525711,59438
14:07:51.020674,59438
14:07:51.528980,59439
14:07:52.023660,59441
14:07:52.520612,59438
14:07:53.014774,59438
14:07:53.523962,59439
14:07:54.020427,59439
14:07:54.516012,59439
14:07:55.022817,59438
14:07:55.518881,59440
14:07:56.016076,59438
14:07:56.523737,59440
14:07:57.019109,59439
14:07:57.514836,59438
14:07:58.025264,59439
14:07:58.520438,59440
14:07:59.015792,59438
14:07:59.540318,59439
14:08:00.033634,59439
14:08:00.514437,59438
14:08:01.025305,59438
14:08:01.520284,59439
14:08:02.015190,59440
14:08:02.524075,59440
14:08:03.018645,59439
14:08:03.515701,59439
14:08:04.025226,59438
14:08:04.520407,59438
14:08:05.017358,59439
14:08:05.525227,59439
14:08:06.018783,59439
14:08:06.514759,59439
14:08:07.025235,59439
14:08:07.535297,59439
14:08:08.028990,59438
14:08:08.522529,59439
14:08:09.020380,59439
14:08:09.514701,59439
14:08:10.023760,59440
14:08:10.533729,59438
14:08:11.015099,59438
14:08:11.524019,59440
14:08:12.018699,59439
14:08:12.515928,59439
14:08:13.007909,59439
14:08:13.517706,59439
14:08:14.015507,59439
14:08:14.509294,59439
14:08:15.018684,59439
14:08:15.514164,59439
14:08:16.011751,59439
14:08:16.533743,59440
14:08:17.016337,59439
14:08:17.509691,59439
14:08:18.020390,59438
14:08:18.516540,59440
14:08:19.008875,59439
14:08:19.518643,59439
14:08:20.014674,59442
